Employee_ID,Country,Age,Education_Level,Marital_Status,Number_of_Children,Industry_Sector,Years_of_Experience,Remote_Work_Type,Monthly_Salary_USD,Weekly_Work_Hours,Promotion_Last_2_Years,Work_Life_Balance_Score
33570,South Africa,51,Bachelor,Divorced,2,Manufacturing,14,Yes,4317,30,No,2.01
33571,USA,26,Diploma,Divorced,0,Hospitality,16,Yes,4774,25,Yes,4.92
33572,Canada,33,Master,Single,0,Manufacturing,1,Yes,5439,39,No,2.84
33573,Canada,43,Diploma,Divorced,0,Finance,24,Hybrid,1562,49,No,6.66
33574,India,30,High School,Married,1,Hospitality,6,Yes,1395,38,Yes,5.46
33575,Germany,24,Diploma,Single,0,IT,12,No,1260,59,No,7.88
33576,Japan,23,PhD,Married,0,IT,22,Hybrid,4011,31,No,1.98
33577,South Africa,50,Master,Divorced,0,IT,27,Hybrid,3116,59,No,9.4
33578,Australia,36,Master,Married,0,Healthcare,11,Hybrid,2736,28,Yes,9.65
33579,Japan,33,Master,Divorced,0,Finance,11,No,5038,46,No,4.71
33580,Brazil,25,PhD,Divorced,0,Manufacturing,15,Hybrid,5728,40,No,5.98
33581,Japan,23,High School,Married,0,Hospitality,6,Yes,664,34,No,4.46
33582,USA,31,Bachelor,Married,0,Finance,23,Yes,4031,52,Yes,4.22
33583,France,53,Bachelor,Single,0,Retail,22,Yes,3637,59,No,9.27
33584,Canada,43,Diploma,Married,1,Government,0,Hybrid,3897,35,No,4.22
33585,Japan,39,Diploma,Married,4,Manufacturing,0,Hybrid,2785,28,No,4.24
33586,USA,48,PhD,Divorced,4,Healthcare,10,Hybrid,3519,56,Yes,1.71
33587,India,26,Diploma,Single,0,Manufacturing,13,Hybrid,6899,37,No,3.84
33588,UK,25,Master,Divorced,4,IT,17,Yes,982,57,Yes,7.17
33589,Australia,49,Diploma,Single,0,Healthcare,14,Yes,6025,54,No,7.01
33590,Germany,25,Bachelor,Married,0,IT,13,Yes,4336,31,Yes,4.94
33591,India,26,PhD,Married,0,Manufacturing,2,Hybrid,7058,56,No,6.05
33592,USA,47,Master,Divorced,0,IT,16,Hybrid,3601,52,Yes,3.53
33593,Canada,54,Diploma,Divorced,1,Retail,20,Yes,2572,47,No,4.15
33594,Canada,41,High School,Married,0,Finance,7,Hybrid,8125,51,Yes,6.0
33595,UK,58,Master,Single,2,IT,3,Hybrid,5898,52,No,2.9
33596,Germany,43,Master,Divorced,0,Hospitality,4,Hybrid,3949,46,No,9.23
33597,South Africa,55,Diploma,Married,3,Healthcare,21,Yes,872,41,Yes,9.53
33598,Australia,38,Master,Divorced,0,Hospitality,19,Yes,2410,40,Yes,3.06
33599,Australia,42,Master,Divorced,3,Retail,20,Yes,2794,29,No,8.89
33600,Canada,35,Master,Single,2,Finance,8,No,6171,30,No,4.65
33601,Germany,31,Master,Single,0,Hospitality,3,Yes,3673,53,No,4.72
33602,Australia,28,Master,Married,1,Finance,11,Hybrid,2370,58,Yes,1.89
33603,South Africa,24,Master,Married,1,Manufacturing,0,Yes,6752,52,No,5.22
33604,UK,42,PhD,Single,3,Healthcare,9,Yes,5776,43,No,4.45
33605,Japan,54,Diploma,Single,0,Hospitality,34,Yes,6199,29,Yes,1.86
33606,Australia,42,High School,Married,0,Healthcare,8,Yes,2015,43,Yes,1.93
33607,USA,55,Bachelor,Married,0,Retail,14,No,1762,33,Yes,1.82
33608,Brazil,42,Master,Married,1,Hospitality,6,Hybrid,2057,27,No,9.86
33609,Australia,23,Bachelor,Single,2,Manufacturing,5,Yes,4866,57,Yes,2.9
33610,Brazil,34,Bachelor,Divorced,1,Finance,26,Yes,3892,36,Yes,7.32
33611,South Africa,31,Bachelor,Single,0,Education,6,Hybrid,4768,48,Yes,6.05
33612,India,28,PhD,Married,2,Education,0,Yes,3447,39,Yes,4.87
33613,Japan,47,Master,Divorced,3,Education,14,Yes,4135,42,Yes,1.97
33614,Canada,34,Master,Divorced,0,Healthcare,18,Yes,2441,40,Yes,1.95
33615,UK,24,Bachelor,Divorced,4,Finance,25,Yes,2040,45,Yes,3.23
33616,Brazil,43,Bachelor,Married,4,Healthcare,13,No,5381,59,Yes,1.76
33617,Brazil,30,Bachelor,Married,0,Education,4,Hybrid,5564,31,No,5.51
33618,France,40,Diploma,Divorced,0,Hospitality,8,No,741,43,Yes,6.46
33619,UK,30,Diploma,Divorced,1,Healthcare,15,Yes,2521,55,Yes,6.99
33620,France,48,PhD,Single,3,Finance,15,Hybrid,6852,57,No,2.24
33621,Japan,31,Master,Married,3,Finance,3,No,994,36,No,8.32
33622,Japan,46,Diploma,Divorced,1,Government,10,Hybrid,1783,30,Yes,7.21
33623,India,21,Diploma,Single,1,Hospitality,24,Yes,2688,59,No,8.84
33624,Canada,57,Master,Married,0,Government,22,Yes,816,42,Yes,1.95
33625,France,49,Master,Married,1,Government,19,Yes,5305,40,Yes,7.54
33626,South Africa,40,High School,Single,0,Healthcare,10,Hybrid,2283,28,Yes,4.58
33627,USA,23,Bachelor,Single,0,Education,14,Hybrid,3818,43,No,7.75
33628,Australia,51,Bachelor,Single,3,Government,5,Hybrid,4883,56,No,7.68
33629,Brazil,54,Bachelor,Divorced,2,Manufacturing,6,No,1212,59,Yes,6.89
33630,Australia,34,Master,Married,0,Manufacturing,0,No,1953,55,Yes,6.82
33631,UK,39,Master,Single,3,Finance,10,No,3706,58,Yes,8.41
33632,USA,22,High School,Married,4,Government,19,No,908,47,Yes,3.09
33633,South Africa,30,PhD,Married,3,Government,14,Hybrid,7605,44,No,7.32
33634,Germany,55,Diploma,Married,1,Government,16,Hybrid,4152,46,No,5.07
33635,South Africa,24,High School,Married,0,Finance,29,Yes,3489,41,No,5.9
33636,South Africa,58,Bachelor,Single,4,IT,1,Hybrid,3792,40,Yes,7.31
33637,South Africa,38,PhD,Married,4,Healthcare,18,No,2524,33,No,1.78
33638,Brazil,25,Diploma,Divorced,2,Government,13,Yes,2507,38,Yes,4.67
33639,Germany,56,Bachelor,Married,0,Finance,29,Yes,1635,45,Yes,7.77
33640,Canada,59,PhD,Married,4,Hospitality,5,Yes,1981,55,No,8.43
33641,India,58,High School,Single,0,Hospitality,4,Yes,2914,34,No,1.19
33642,Canada,46,Diploma,Divorced,3,Healthcare,9,No,5764,38,No,7.39
33643,South Africa,48,Bachelor,Divorced,4,Retail,31,Hybrid,2187,54,No,2.57
33644,USA,59,Diploma,Married,0,Government,1,Hybrid,3844,42,Yes,1.64
33645,France,44,Master,Married,0,Government,1,Yes,2442,29,Yes,5.52
33646,UK,26,High School,Married,0,Government,9,No,803,33,No,5.59
33647,Japan,22,High School,Single,3,Hospitality,3,No,2622,29,Yes,8.51
33648,India,42,Master,Married,0,Healthcare,19,Hybrid,6296,38,Yes,7.24
33649,UK,56,Master,Single,1,Education,22,No,4799,49,Yes,3.2
33650,Brazil,42,Diploma,Married,1,Hospitality,3,Hybrid,7085,59,Yes,8.38
33651,USA,24,Diploma,Divorced,4,Retail,28,No,2424,51,Yes,9.18
33652,France,41,Master,Divorced,0,IT,10,No,1348,47,Yes,1.54
33653,Brazil,52,High School,Married,4,Hospitality,12,Yes,4283,50,No,8.7
33654,Brazil,48,PhD,Divorced,4,Government,11,Hybrid,1150,31,Yes,6.23
33655,India,46,PhD,Divorced,1,Healthcare,15,Yes,3793,56,No,3.29
33656,India,25,PhD,Married,0,IT,4,Hybrid,4139,38,No,6.97
33657,UK,59,Master,Married,2,Healthcare,10,Yes,2246,39,No,1.23
33658,Canada,24,PhD,Divorced,0,IT,7,No,5917,49,No,7.38
33659,India,52,PhD,Divorced,4,Retail,5,Yes,5064,40,No,6.69
33660,USA,51,Master,Single,4,IT,13,Hybrid,5159,41,No,2.39
33661,South Africa,29,Bachelor,Married,0,IT,8,Yes,5915,44,Yes,4.55
33662,Japan,49,Master,Divorced,2,IT,16,Hybrid,1406,30,No,5.68
33663,Germany,48,Bachelor,Married,2,Education,4,Hybrid,562,37,Yes,4.82
33664,Japan,23,PhD,Single,4,Government,16,Yes,4128,32,Yes,2.89
33665,UK,42,Master,Married,3,Education,0,Yes,1086,48,Yes,9.26
33666,Canada,25,Bachelor,Divorced,0,Finance,4,Hybrid,2338,35,Yes,3.8
33667,Canada,50,Bachelor,Divorced,2,Healthcare,8,Hybrid,2007,50,Yes,4.18
33668,USA,33,PhD,Single,0,Healthcare,5,Yes,3546,36,Yes,7.05
33669,India,30,Bachelor,Divorced,2,Finance,2,Yes,603,48,Yes,5.81
33670,Germany,41,Diploma,Married,0,IT,3,Hybrid,6037,48,Yes,7.45
33671,Canada,36,High School,Married,0,Manufacturing,19,No,1348,59,No,3.34
33672,Germany,34,Master,Divorced,4,Manufacturing,5,No,1498,44,Yes,8.51
33673,Japan,42,High School,Single,0,Retail,32,No,6073,37,No,2.19
33674,France,29,Master,Single,0,Manufacturing,0,Hybrid,4221,51,No,6.91
33675,Australia,25,PhD,Divorced,3,Government,7,Hybrid,7639,54,Yes,7.53
33676,Japan,55,High School,Divorced,1,Finance,19,Hybrid,3681,43,No,4.23
33677,Brazil,54,Diploma,Single,0,Finance,3,No,1165,46,Yes,6.03
33678,Australia,51,Master,Single,0,Manufacturing,0,Hybrid,3822,38,No,9.46
33679,Brazil,53,PhD,Divorced,4,Government,4,Hybrid,2519,26,No,7.09
33680,Canada,41,PhD,Divorced,4,Hospitality,19,Hybrid,4032,33,No,5.69
33681,UK,48,Master,Divorced,2,Hospitality,25,No,5121,42,No,4.05
33682,South Africa,45,Bachelor,Divorced,0,Government,14,No,2612,31,No,6.13
33683,Canada,47,Diploma,Married,0,IT,8,Hybrid,3720,37,Yes,1.08
33684,Australia,30,PhD,Married,0,Healthcare,14,No,6268,59,No,2.82
33685,Brazil,45,PhD,Single,0,IT,14,Yes,7007,41,Yes,7.02
33686,Canada,58,Diploma,Single,2,Hospitality,4,Hybrid,3635,38,Yes,7.32
33687,India,30,High School,Married,0,Retail,16,No,6065,32,Yes,6.49
33688,India,49,Diploma,Single,0,Retail,10,No,3221,44,Yes,6.42
33689,India,27,Master,Divorced,0,Manufacturing,14,Yes,857,41,Yes,7.28
33690,Japan,53,Diploma,Single,4,Hospitality,2,No,940,41,Yes,1.06
33691,UK,46,PhD,Single,0,Manufacturing,5,Hybrid,3728,25,Yes,9.11
33692,Canada,26,Bachelor,Married,0,Healthcare,16,Yes,5002,35,No,7.11
33693,Brazil,33,High School,Single,0,Education,10,Hybrid,5175,53,No,4.16
33694,Australia,46,Master,Single,3,Education,0,No,3617,33,No,8.14
33695,South Africa,56,High School,Divorced,1,Retail,13,Yes,5288,25,Yes,8.98
33696,Brazil,49,PhD,Married,2,Retail,4,Yes,5797,57,Yes,4.89
33697,UK,43,High School,Married,0,IT,23,Hybrid,2041,31,No,5.87
33698,Australia,45,High School,Married,2,Government,7,No,509,59,No,6.68
33699,Brazil,45,PhD,Divorced,4,Education,11,No,6402,43,No,2.41
33700,Canada,43,Bachelor,Divorced,0,Retail,21,Hybrid,5519,40,Yes,8.8
33701,South Africa,30,PhD,Divorced,4,Healthcare,4,Hybrid,3829,30,No,8.31
33702,France,33,High School,Divorced,2,Finance,9,Yes,6456,35,No,6.66
33703,Brazil,26,Bachelor,Married,1,Hospitality,31,Yes,984,29,Yes,1.95
33704,India,23,High School,Single,2,IT,22,No,3799,33,No,9.98
33705,UK,53,High School,Single,4,Manufacturing,3,Hybrid,5977,30,Yes,3.98
33706,Brazil,59,Master,Divorced,1,Retail,22,Yes,5921,37,No,2.73
33707,Japan,42,PhD,Married,0,Healthcare,11,Hybrid,1648,52,No,3.22
33708,India,57,Diploma,Married,2,Education,21,Yes,1308,38,Yes,1.5
33709,USA,54,High School,Single,1,Government,3,Hybrid,1371,55,Yes,8.52
33710,USA,51,Bachelor,Single,4,Manufacturing,30,Yes,1670,43,No,1.54
33711,USA,42,High School,Married,4,Education,1,Yes,4702,50,Yes,9.09
33712,Canada,47,High School,Married,4,Finance,25,Yes,5708,56,No,9.82
33713,Japan,55,Master,Single,4,Government,19,No,4040,51,Yes,3.98
33714,Japan,41,PhD,Married,0,Retail,23,Hybrid,5899,51,No,8.35
33715,France,52,PhD,Married,0,Hospitality,24,Hybrid,2264,48,Yes,5.06
33716,Canada,52,High School,Married,0,Education,16,No,1849,40,Yes,7.02
33717,Brazil,51,Diploma,Divorced,1,Retail,18,No,5374,40,Yes,9.5
33718,Australia,40,Master,Single,0,IT,3,Hybrid,3666,25,No,5.71
33719,UK,34,Diploma,Single,4,Education,4,No,562,35,Yes,3.06
33720,USA,24,PhD,Married,2,Healthcare,5,Yes,3819,27,No,3.15
33721,France,59,High School,Married,0,Government,17,Hybrid,3003,37,No,4.5
33722,Japan,47,Diploma,Married,2,IT,19,Yes,3706,47,Yes,2.23
33723,France,55,Diploma,Divorced,0,Healthcare,28,Hybrid,1712,42,Yes,2.95
33724,Australia,34,PhD,Divorced,0,Education,28,No,3950,51,No,3.48
33725,Germany,29,High School,Married,0,Finance,32,Yes,1955,48,No,3.62
33726,Brazil,33,Master,Single,1,IT,18,No,5031,36,No,5.41
33727,South Africa,46,PhD,Single,3,Finance,31,Yes,6564,54,Yes,8.67
33728,India,56,High School,Single,2,Government,3,Hybrid,676,49,No,3.58
33729,Brazil,48,PhD,Married,0,Healthcare,1,Hybrid,3112,42,Yes,8.7
33730,France,33,Bachelor,Single,1,Retail,11,Hybrid,1557,47,Yes,8.08
33731,USA,51,High School,Single,0,Government,11,No,5905,51,Yes,2.75
33732,Australia,30,PhD,Married,3,Healthcare,23,Hybrid,4657,42,No,6.58
33733,Japan,34,PhD,Single,1,Manufacturing,27,No,3807,41,Yes,2.89
33734,Brazil,45,High School,Single,1,Healthcare,0,No,6960,30,No,7.79
33735,Australia,39,Diploma,Married,3,IT,4,No,2854,50,Yes,3.78
33736,France,37,Diploma,Single,0,Healthcare,4,Hybrid,4247,47,Yes,9.09
33737,France,47,Bachelor,Married,0,Government,12,Hybrid,2752,45,No,6.96
33738,Germany,27,Diploma,Divorced,2,Hospitality,2,No,801,51,Yes,6.98
33739,South Africa,35,Diploma,Married,1,Healthcare,10,Yes,3122,49,Yes,4.43
33740,Germany,25,PhD,Single,0,Manufacturing,1,Hybrid,4480,33,Yes,8.31
33741,Brazil,55,High School,Divorced,2,Finance,10,No,1943,27,No,2.05
33742,India,31,High School,Divorced,0,Government,9,No,2947,33,No,1.12
33743,Canada,54,Master,Divorced,4,Manufacturing,7,Yes,5063,56,No,8.63
33744,Japan,26,Bachelor,Single,3,Government,0,No,3888,59,Yes,1.56
33745,Japan,32,Master,Married,0,Government,21,No,2830,43,No,8.81
33746,Germany,48,PhD,Married,2,Government,3,Hybrid,3120,34,No,6.59
33747,South Africa,55,High School,Divorced,0,Hospitality,9,Hybrid,1061,35,No,8.92
33748,India,48,Diploma,Divorced,1,Education,11,Yes,6315,44,No,9.84
33749,India,53,High School,Married,4,Hospitality,10,No,970,59,Yes,5.32
33750,Germany,40,Diploma,Single,2,Education,33,No,1326,43,No,4.36
33751,UK,26,Master,Divorced,3,Finance,5,Hybrid,1641,50,No,8.44
33752,Brazil,30,Master,Married,0,Retail,3,No,6579,59,Yes,6.25
33753,Germany,31,Bachelor,Single,0,Hospitality,9,Yes,2050,54,Yes,9.1
33754,Germany,56,Master,Single,0,Finance,24,No,4550,42,Yes,1.01
33755,South Africa,34,PhD,Married,0,Healthcare,2,Hybrid,1929,36,Yes,6.05
33756,Germany,49,Bachelor,Divorced,4,IT,1,No,1570,47,No,3.91
33757,France,54,Bachelor,Divorced,3,Finance,14,No,3800,46,No,9.98
33758,Australia,34,PhD,Married,2,Healthcare,10,Yes,5261,49,Yes,7.86
33759,Canada,55,Diploma,Single,4,Education,5,Hybrid,3841,51,Yes,4.68
33760,Germany,56,Bachelor,Divorced,4,IT,7,Hybrid,4528,56,Yes,4.14
33761,UK,53,Bachelor,Single,3,Retail,17,Hybrid,2799,49,No,3.91
33762,Australia,21,High School,Divorced,0,IT,14,No,6579,29,Yes,2.12
33763,Japan,53,Master,Married,0,Manufacturing,22,No,5118,42,No,6.81
33764,USA,37,Bachelor,Divorced,0,Government,11,No,1720,52,No,6.02
33765,USA,43,Diploma,Married,0,Retail,9,No,656,27,No,3.48
33766,Australia,59,Master,Single,0,Healthcare,13,No,1813,43,No,1.06
33767,France,53,Diploma,Single,0,Education,1,No,1123,34,No,6.83
33768,Canada,57,Master,Divorced,0,Finance,7,Hybrid,6277,27,Yes,3.49
33769,UK,55,PhD,Single,0,IT,12,Hybrid,2886,36,Yes,5.05
33770,France,24,Bachelor,Married,0,Government,12,No,4123,56,No,3.62
33771,UK,21,High School,Single,0,Education,24,No,6074,33,Yes,4.15
33772,India,45,PhD,Divorced,4,Education,1,No,3061,54,Yes,1.98
33773,South Africa,59,High School,Married,0,IT,7,Yes,6162,46,No,4.47
33774,Brazil,31,Master,Married,0,Retail,19,Hybrid,1447,48,Yes,7.58
33775,UK,31,Bachelor,Divorced,0,Hospitality,22,Yes,4455,35,No,1.32
33776,Canada,57,Bachelor,Divorced,0,Government,9,No,1338,52,Yes,5.57
33777,India,54,Bachelor,Married,4,Retail,12,Yes,2611,53,No,3.43
33778,Canada,53,PhD,Married,3,Finance,28,Hybrid,1368,41,No,4.25
33779,France,31,Diploma,Married,4,Hospitality,0,No,1279,30,No,9.66
33780,USA,56,Bachelor,Married,0,Government,31,No,3101,42,Yes,3.19
33781,South Africa,26,PhD,Divorced,0,Healthcare,33,Yes,1717,45,No,6.92
33782,Australia,45,Diploma,Single,1,Finance,16,Hybrid,1889,59,Yes,3.85
33783,USA,59,High School,Married,0,Finance,27,Yes,4882,28,Yes,7.32
33784,USA,32,Bachelor,Divorced,4,Manufacturing,19,No,3199,45,No,1.7
33785,Australia,54,Diploma,Married,0,Healthcare,10,No,4303,53,No,4.05
33786,Germany,25,Bachelor,Single,0,Finance,21,No,3854,45,No,9.14
33787,France,43,Diploma,Married,3,Healthcare,9,No,2824,35,No,8.9
33788,Japan,25,Bachelor,Married,3,Government,17,Yes,5446,30,No,5.27
33789,Australia,49,Master,Married,3,Education,17,Yes,1566,36,Yes,8.55
33790,France,25,PhD,Divorced,0,Healthcare,0,No,1898,58,Yes,4.6
33791,Germany,59,High School,Divorced,3,Manufacturing,2,Yes,2679,59,Yes,2.5
33792,Canada,26,Bachelor,Divorced,0,IT,33,Yes,2162,54,Yes,3.47
33793,India,51,Master,Single,4,Manufacturing,10,No,2271,58,No,7.65
33794,India,37,Diploma,Divorced,4,Retail,0,No,3752,45,Yes,8.98
33795,UK,53,Bachelor,Single,0,Healthcare,11,Hybrid,2344,57,No,7.31
33796,Australia,54,Master,Single,0,Government,5,No,4597,50,No,9.85
33797,Japan,37,Bachelor,Divorced,2,Finance,5,No,5219,57,Yes,8.98
33798,UK,41,Master,Divorced,4,Manufacturing,12,Yes,2180,58,Yes,6.82
33799,France,28,High School,Divorced,0,Retail,15,Hybrid,1252,41,No,6.0
33800,Australia,53,High School,Single,4,Government,9,No,1006,42,Yes,4.05
33801,Germany,39,Master,Single,0,Hospitality,16,Yes,4448,51,Yes,5.02
33802,France,25,Bachelor,Single,0,Education,6,Hybrid,1003,40,Yes,1.98
33803,South Africa,45,Master,Divorced,0,Education,6,No,3670,55,Yes,1.06
33804,India,52,Diploma,Single,1,Healthcare,5,No,709,33,Yes,1.17
33805,South Africa,45,Master,Divorced,0,Hospitality,14,No,1278,33,Yes,4.85
33806,USA,52,Master,Married,0,Finance,3,No,3175,34,No,1.54
33807,Canada,25,Diploma,Married,3,Manufacturing,0,No,4336,45,No,7.53
33808,UK,28,Master,Single,1,Manufacturing,19,Hybrid,1186,40,Yes,6.04
33809,UK,57,High School,Married,0,Manufacturing,16,No,1989,32,No,2.36
33810,South Africa,50,High School,Single,3,Healthcare,19,No,6293,56,No,5.37
33811,Brazil,34,High School,Single,1,Education,4,Hybrid,2691,26,Yes,3.21
33812,Germany,52,Bachelor,Married,0,Education,28,Hybrid,748,36,Yes,1.8
33813,Japan,58,Diploma,Married,0,Manufacturing,13,No,5830,42,Yes,3.68
33814,France,26,PhD,Married,3,Healthcare,27,Hybrid,4527,42,No,4.21
33815,UK,27,High School,Married,1,Government,0,Hybrid,1639,56,No,1.46
33816,Canada,48,PhD,Divorced,0,Finance,21,No,1532,54,No,4.8
33817,UK,29,Diploma,Single,0,IT,32,Hybrid,1646,58,No,1.23
33818,USA,29,Bachelor,Married,2,Government,9,Yes,2479,27,No,1.16
33819,Canada,51,High School,Married,2,Government,5,Yes,3125,53,Yes,3.36
33820,Brazil,23,Master,Married,4,Education,19,No,4260,59,Yes,1.49
33821,India,55,Bachelor,Married,1,Education,2,Yes,3317,33,No,4.9
33822,Australia,57,Master,Single,3,Finance,9,Yes,3989,37,Yes,4.1
33823,South Africa,31,Bachelor,Married,2,Healthcare,7,No,6866,29,Yes,8.25
33824,Australia,43,Diploma,Married,0,Retail,18,Hybrid,546,39,Yes,7.0
33825,Brazil,31,Bachelor,Divorced,0,Retail,0,Yes,3402,28,No,2.53
33826,Australia,51,PhD,Married,4,Education,5,Hybrid,3655,44,No,7.68
33827,USA,21,Master,Married,2,Government,0,Yes,2862,34,No,7.81
33828,Canada,54,PhD,Single,0,Healthcare,16,Yes,3321,35,No,3.95
33829,Australia,44,PhD,Divorced,3,Education,3,Hybrid,5186,57,No,9.48
33830,India,36,Master,Single,4,Hospitality,13,Yes,1893,53,No,6.43
33831,UK,44,Diploma,Married,0,IT,4,No,1941,30,No,1.33
33832,Australia,43,PhD,Divorced,0,Finance,8,Yes,4304,59,Yes,6.63
33833,UK,31,Bachelor,Divorced,2,Education,9,Hybrid,2889,58,Yes,7.96
33834,France,58,Master,Divorced,0,Retail,14,No,4263,55,Yes,8.45
33835,Brazil,33,Diploma,Married,0,Finance,23,Yes,3902,32,No,6.66
33836,UK,23,High School,Single,0,Finance,2,Hybrid,1946,28,Yes,3.92
33837,South Africa,40,Master,Divorced,0,IT,5,Yes,4321,42,No,3.86
33838,Brazil,41,PhD,Single,2,Government,30,Yes,4472,30,Yes,2.75
33839,India,52,Bachelor,Single,0,IT,13,Yes,7389,25,Yes,2.56
33840,India,58,Master,Married,0,Manufacturing,13,Hybrid,2777,55,No,6.92
33841,Brazil,24,Master,Divorced,2,IT,7,No,1556,52,Yes,7.59
33842,Japan,31,PhD,Divorced,3,Government,24,Yes,1434,40,Yes,4.01
33843,South Africa,43,High School,Married,0,Retail,10,Hybrid,2865,33,Yes,6.66
33844,Canada,29,Bachelor,Divorced,0,Hospitality,13,Hybrid,1136,41,Yes,6.34
33845,Australia,52,Master,Divorced,0,Healthcare,5,Yes,7738,32,Yes,2.29
33846,Canada,27,Diploma,Divorced,0,Healthcare,11,Yes,6130,53,No,6.76
33847,Australia,41,Master,Divorced,0,Education,28,Yes,1327,32,Yes,4.51
33848,India,50,Diploma,Divorced,2,Healthcare,10,Hybrid,7262,56,Yes,7.54
33849,India,50,Master,Divorced,0,Government,13,Hybrid,1344,29,Yes,5.81
33850,South Africa,32,High School,Single,3,Manufacturing,2,No,5064,58,Yes,8.03
33851,France,30,Diploma,Married,0,Hospitality,22,No,3980,59,No,3.75
33852,Canada,44,High School,Single,0,Healthcare,0,Yes,2980,52,No,5.56
33853,South Africa,26,High School,Divorced,2,Retail,4,No,3417,59,Yes,1.57
33854,India,40,Master,Divorced,0,Retail,12,Yes,4524,29,Yes,5.6
33855,Canada,27,Bachelor,Divorced,0,Education,4,No,5198,55,No,7.25
33856,Canada,31,Diploma,Divorced,3,Manufacturing,0,Yes,3703,52,Yes,4.81
33857,France,51,PhD,Married,0,Retail,15,Yes,4641,50,Yes,9.58
33858,India,23,PhD,Divorced,4,IT,3,Yes,3127,28,Yes,6.52
33859,UK,47,High School,Single,4,Government,15,Yes,4550,40,No,6.06
33860,Japan,50,Bachelor,Single,2,Healthcare,9,Yes,2387,40,No,3.29
33861,Canada,40,Master,Divorced,2,Government,15,Hybrid,1829,54,No,6.39
33862,South Africa,38,High School,Single,1,Government,9,Hybrid,1629,48,Yes,6.35
33863,UK,36,High School,Married,1,Government,1,Hybrid,5525,43,Yes,2.3
33864,India,36,High School,Married,4,Retail,4,Yes,963,56,No,3.49
33865,UK,26,Bachelor,Single,0,Finance,3,No,3782,31,No,5.92
33866,Canada,41,Diploma,Divorced,2,Retail,4,Yes,3784,43,No,3.8
33867,Australia,31,High School,Single,4,Retail,1,Hybrid,8035,48,No,4.42
33868,France,56,Diploma,Married,3,Retail,29,No,1306,47,No,1.33
33869,Brazil,48,Diploma,Single,0,Finance,27,No,603,59,Yes,7.17
33870,Germany,30,PhD,Divorced,4,Healthcare,26,Hybrid,1040,45,Yes,4.03
33871,Brazil,47,Bachelor,Married,3,Government,16,Yes,3772,39,No,9.68
33872,UK,22,Master,Married,0,IT,11,No,2497,41,Yes,1.47
33873,Japan,31,Bachelor,Single,0,Manufacturing,0,Hybrid,1171,31,Yes,6.3
33874,France,21,Bachelor,Married,3,Healthcare,26,Hybrid,7693,45,Yes,9.92
33875,France,46,PhD,Single,4,Healthcare,1,Yes,5414,41,No,1.86
33876,Australia,59,Diploma,Married,0,Hospitality,0,Hybrid,2255,27,Yes,1.21
33877,Germany,24,High School,Divorced,2,IT,3,Hybrid,2866,33,No,6.44
33878,India,43,High School,Single,2,Education,7,Hybrid,3038,38,No,6.59
33879,Japan,32,Bachelor,Divorced,3,Finance,7,No,2150,54,Yes,4.33
33880,India,22,Diploma,Single,4,Retail,28,Hybrid,2324,59,Yes,9.96
33881,Brazil,41,Master,Single,2,IT,4,Hybrid,6006,30,No,4.12
33882,USA,41,PhD,Married,0,Healthcare,1,Yes,6693,50,Yes,6.87
33883,India,59,Master,Divorced,3,Hospitality,20,No,2495,58,Yes,5.01
33884,South Africa,50,Diploma,Divorced,0,Manufacturing,27,No,5104,59,No,2.84
33885,UK,35,High School,Married,0,IT,24,Hybrid,6362,52,Yes,4.47
33886,France,29,Diploma,Divorced,2,Healthcare,14,Hybrid,4809,54,No,3.1
33887,USA,55,Master,Single,1,Healthcare,10,Yes,1700,54,Yes,7.88
33888,Australia,51,Bachelor,Divorced,4,IT,3,Hybrid,1547,50,No,6.76
33889,Japan,53,PhD,Married,1,Government,13,No,2424,41,Yes,9.32
33890,Canada,41,High School,Single,0,Finance,0,No,5755,48,No,1.41
33891,Germany,59,Diploma,Married,3,Education,23,Hybrid,4098,25,No,8.81
33892,South Africa,32,Bachelor,Married,2,Hospitality,7,Yes,5663,47,Yes,7.11
33893,Canada,36,Bachelor,Single,0,Retail,16,Yes,4215,54,Yes,7.87
33894,France,56,High School,Single,0,Finance,12,Hybrid,2754,46,Yes,9.79
33895,India,52,Bachelor,Married,2,Government,5,No,944,54,No,5.58
33896,India,34,Master,Divorced,3,Education,7,Hybrid,1775,35,No,8.03
33897,Germany,56,Bachelor,Divorced,4,Finance,4,Hybrid,595,27,Yes,2.11
33898,Canada,47,Diploma,Single,3,Hospitality,11,No,6607,50,No,6.28
33899,Germany,51,High School,Single,0,Retail,15,Yes,4380,54,Yes,1.16
